ProductID,Warehouse,OpeningStock,ReceivedStock,SoldStock,DamagedStock,ClosingStock,ReorderLevel,LeadTimeDays,SupplierRating
PROD000888,WH_19,68,49,3,0,114,23,15,4.6
PROD000889,WH_08,104,42,21,0,125,30,3,4.5
PROD000889,WH_04,20,36,1,0,55,14,12,4.6
PROD000889,WH_18,36,43,0,0,79,17,14,3.2
PROD000890,WH_07,45,41,6,0,80,19,7,4.4
PROD000890,WH_10,46,10,8,0,48,19,5,3.8
PROD000890,WH_15,71,16,1,0,86,24,14,2.9
PROD000890,WH_09,16,22,2,0,36,13,12,3.0
PROD000891,WH_20,40,39,16,0,63,18,10,4.3
PROD000891,WH_10,84,9,0,0,93,26,4,4.4
PROD000891,WH_03,90,21,2,0,109,28,3,4.6
PROD000891,WH_15,70,46,2,0,114,24,13,3.7
PROD000892,WH_07,53,39,7,0,85,20,17,3.5
PROD000892,WH_03,22,7,1,0,28,14,19,3.9
PROD000892,WH_09,21,10,1,0,30,14,10,4.8
PROD000893,WH_09,102,10,7,0,105,30,7,4.8
PROD000893,WH_17,62,23,8,0,77,22,5,3.7
PROD000893,WH_19,16,20,5,0,31,13,14,3.4
PROD000894,WH_05,15,6,0,0,21,13,19,2.7
PROD000894,WH_10,95,9,0,0,104,29,6,4.2
PROD000894,WH_06,84,40,10,0,114,26,2,2.6
PROD000895,WH_18,25,35,1,0,59,15,15,4.2
PROD000895,WH_15,103,50,7,1,145,30,11,3.8
PROD000895,WH_16,28,10,8,0,30,15,12,3.6
PROD000895,WH_12,71,7,1,0,77,24,6,3.7
PROD000896,WH_19,28,30,1,0,57,15,6,4.4
PROD000896,WH_17,108,36,8,0,136,31,12,2.8
PROD000896,WH_20,32,32,8,0,56,16,8,3.2
PROD000897,WH_20,31,49,8,0,72,16,9,5.0
PROD000897,WH_03,97,5,3,0,99,29,7,3.2
PROD000897,WH_10,34,29,2,0,61,16,10,2.6
PROD000897,WH_08,87,16,1,0,102,27,14,4.0
PROD000898,WH_12,48,49,2,0,95,19,15,2.7
PROD000898,WH_05,55,42,3,0,94,21,18,3.9
PROD000898,WH_10,34,30,9,0,55,16,16,3.0
PROD000899,WH_11,108,30,9,0,129,31,15,2.9
PROD000899,WH_10,94,38,12,0,120,28,18,2.9
PROD000899,WH_16,70,10,2,0,78,24,9,4.9
PROD000899,WH_13,75,19,1,0,93,25,6,4.2
PROD000899,WH_18,100,48,10,0,138,30,18,4.6
PROD000900,WH_03,30,15,4,0,41,16,20,3.7
PROD000900,WH_01,26,34,2,0,58,15,17,4.7
PROD000900,WH_15,85,44,3,0,126,27,14,2.8
PROD000901,WH_16,68,32,4,0,96,23,10,3.5
PROD000901,WH_09,33,51,9,0,75,16,13,4.3
PROD000901,WH_19,90,25,8,0,107,28,3,4.2
PROD000901,WH_07,76,47,16,1,106,25,17,4.7
PROD000902,WH_13,16,44,1,0,59,13,15,3.2
PROD000902,WH_08,64,24,5,0,83,22,13,4.2
PROD000902,WH_19,36,24,6,0,54,17,6,4.6
PROD000902,WH_12,78,41,12,0,107,25,11,3.4
PROD000902,WH_17,25,16,3,0,38,15,11,4.3
PROD000903,WH_15,22,27,4,0,45,14,17,4.4
PROD000903,WH_01,89,52,3,0,138,27,15,3.4
PROD000903,WH_12,71,17,8,0,80,24,11,4.1
PROD000903,WH_14,79,14,4,0,89,25,19,4.0
PROD000904,WH_05,62,32,0,0,94,22,3,4.1
PROD000904,WH_04,74,35,5,0,104,24,10,4.6
PROD000904,WH_06,57,42,4,0,95,21,3,2.7
PROD000905,WH_14,39,16,1,0,54,17,17,2.5
PROD000905,WH_03,27,37,1,0,63,15,17,3.1
PROD000905,WH_06,64,14,2,0,76,22,19,3.1
PROD000905,WH_08,75,11,4,0,82,25,14,4.2
PROD000906,WH_15,78,32,1,0,109,25,16,4.4
PROD000906,WH_02,48,35,2,0,81,19,12,3.2
PROD000906,WH_09,71,35,1,0,105,24,12,4.8
PROD000906,WH_14,66,23,1,0,88,23,12,2.5
PROD000907,WH_10,60,40,2,0,98,22,17,3.7
PROD000907,WH_12,26,43,0,0,69,15,7,2.7
PROD000907,WH_02,64,45,5,0,104,22,11,3.9
PROD000907,WH_09,70,6,2,0,74,24,19,4.6
PROD000907,WH_17,40,16,2,0,54,18,4,4.3
PROD000908,WH_05,48,24,11,0,61,19,12,4.9
PROD000908,WH_01,67,8,3,0,72,23,20,2.6
PROD000908,WH_08,101,50,4,0,147,30,18,4.2
PROD000909,WH_16,115,37,36,0,116,33,9,2.7
PROD000909,WH_02,36,59,11,0,84,17,5,3.9
PROD000909,WH_10,65,42,4,0,103,23,17,3.0
PROD000909,WH_14,85,31,2,0,114,27,4,4.9
PROD000910,WH_15,75,2,1,0,76,25,16,3.8
PROD000910,WH_19,84,2,1,0,85,26,8,2.9
PROD000910,WH_01,25,3,1,0,27,15,14,4.6
PROD000910,WH_05,82,47,0,0,129,26,12,4.5
PROD000911,WH_18,82,49,0,0,131,26,9,4.9
PROD000911,WH_10,89,35,4,0,120,27,8,2.7
PROD000911,WH_01,72,19,1,0,90,24,16,3.9
PROD000912,WH_14,89,16,3,0,102,27,17,3.9
PROD000912,WH_08,47,20,7,0,60,19,11,4.9
PROD000912,WH_11,32,17,1,0,48,16,2,2.9
PROD000913,WH_11,98,38,1,0,135,29,12,3.4
PROD000913,WH_07,77,45,1,0,121,25,10,2.8
PROD000913,WH_06,26,19,3,0,42,15,12,2.5
PROD000914,WH_20,189,83,67,0,205,47,3,2.7
PROD000914,WH_14,101,71,39,0,133,30,13,4.0
PROD000914,WH_01,111,81,31,1,160,32,14,2.9
PROD000915,WH_10,19,36,4,0,51,13,19,3.4
PROD000915,WH_12,46,49,12,0,83,19,18,3.7
PROD000915,WH_03,40,44,0,0,84,18,5,2.6
PROD000915,WH_04,79,39,4,0,114,25,3,3.6
PROD000916,WH_05,101,96,47,1,149,30,17,2.7
PROD000916,WH_18,66,44,0,0,110,23,19,4.8
PROD000916,WH_20,107,56,24,0,139,31,12,3.2
PROD000917,WH_07,116,48,21,1,142,33,10,2.7
PROD000917,WH_10,157,96,47,2,204,41,14,4.9
PROD000917,WH_17,101,52,7,0,146,30,19,2.8
PROD000917,WH_19,35,61,15,0,81,17,12,4.4
PROD000918,WH_05,33,38,1,0,70,16,20,3.9
PROD000918,WH_04,14,41,2,0,53,12,2,3.1
PROD000918,WH_08,37,55,10,0,82,17,14,3.4
PROD000918,WH_15,41,27,3,0,65,18,7,2.8
PROD000918,WH_02,13,17,2,0,28,12,13,3.9
PROD000919,WH_13,47,46,6,0,87,19,17,4.4
PROD000919,WH_12,87,10,1,0,96,27,2,3.1
PROD000919,WH_02,17,28,3,0,42,13,19,3.6
PROD000919,WH_04,57,21,0,0,78,21,13,2.5
PROD000919,WH_20,15,16,1,0,30,13,10,3.8
PROD000920,WH_13,97,12,0,0,109,29,15,3.8
PROD000920,WH_10,38,42,1,0,79,17,5,3.6
PROD000920,WH_03,83,45,1,0,127,26,8,4.0
PROD000920,WH_14,36,50,4,0,82,17,11,2.7
PROD000920,WH_04,74,6,0,0,80,24,16,3.3
PROD000921,WH_16,73,60,12,1,120,24,19,3.3
PROD000921,WH_10,94,14,5,0,103,28,6,4.9
PROD000921,WH_19,34,22,2,0,54,16,11,4.4
PROD000922,WH_17,99,13,6,0,106,29,6,4.6
PROD000922,WH_15,70,13,3,0,80,24,5,3.5
PROD000922,WH_01,95,16,0,0,111,29,19,3.0
PROD000922,WH_06,75,45,10,0,110,25,20,4.2
PROD000922,WH_02,63,7,8,0,62,22,13,3.9
PROD000923,WH_11,28,28,3,0,53,15,6,4.5
PROD000923,WH_19,57,31,5,0,83,21,3,2.6
PROD000923,WH_20,49,43,0,0,92,19,16,4.9
PROD000923,WH_16,66,16,8,1,73,23,19,4.3
PROD000924,WH_17,53,20,3,0,70,20,18,3.0
PROD000924,WH_18,70,52,5,0,117,24,5,3.8
PROD000924,WH_06,37,38,0,0,75,17,15,2.7
PROD000924,WH_05,52,31,6,0,77,20,16,2.9
PROD000924,WH_20,103,38,3,0,138,30,14,3.4
PROD000925,WH_16,53,43,2,0,94,20,20,3.8
PROD000925,WH_05,34,51,9,0,76,16,8,3.0
PROD000925,WH_17,18,19,3,0,34,13,5,3.8
PROD000925,WH_07,80,22,2,0,100,26,2,2.6
PROD000925,WH_01,97,39,0,0,136,29,6,3.3
PROD000926,WH_05,98,40,8,0,130,29,2,2.9
PROD000926,WH_19,42,23,2,0,63,18,18,2.5
PROD000926,WH_12,94,54,6,0,142,28,4,3.7
PROD000926,WH_09,100,21,12,0,109,30,20,4.6
PROD000927,WH_06,75,46,5,1,115,25,14,3.2
PROD000927,WH_20,79,16,2,0,93,25,10,4.3
PROD000927,WH_14,88,32,13,0,107,27,6,5.0
PROD000927,WH_10,61,10,2,0,69,22,20,4.9
PROD000928,WH_02,71,20,4,0,87,24,20,4.6
PROD000928,WH_03,61,44,2,0,103,22,4,3.1
PROD000928,WH_05,20,42,3,0,59,14,16,4.6
PROD000928,WH_09,32,30,8,0,54,16,18,4.4
PROD000929,WH_13,84,15,0,0,99,26,19,4.4
PROD000929,WH_15,47,26,3,0,70,19,8,2.8
PROD000929,WH_07,86,15,2,0,99,27,11,4.9
PROD000929,WH_01,17,26,3,0,40,13,12,3.6
PROD000929,WH_04,61,51,2,0,110,22,17,4.7
PROD000930,WH_07,58,39,1,0,96,21,16,3.4
PROD000930,WH_17,73,31,7,0,97,24,20,3.1
PROD000930,WH_18,19,48,0,0,67,13,20,3.4
PROD000930,WH_19,64,44,2,0,106,22,8,3.8
PROD000930,WH_11,20,21,1,0,40,14,12,3.1
PROD000931,WH_06,83,46,3,0,126,26,2,2.7
PROD000931,WH_13,33,15,2,0,46,16,2,3.6
PROD000931,WH_19,40,11,2,0,49,18,10,4.2
PROD000931,WH_16,83,29,0,0,112,26,6,2.6
PROD000931,WH_02,41,14,2,0,53,18,7,3.6
PROD000932,WH_15,62,47,1,0,108,22,4,3.1
PROD000932,WH_02,44,37,1,0,80,18,12,4.8
PROD000932,WH_01,29,44,6,0,67,15,4,3.5
PROD000932,WH_14,66,42,1,0,107,23,5,4.3
PROD000932,WH_13,46,32,1,0,77,19,3,3.0
PROD000933,WH_19,45,7,1,0,51,19,8,2.6
PROD000933,WH_04,101,47,10,0,138,30,17,4.4
PROD000933,WH_07,67,24,0,0,91,23,10,4.0
PROD000933,WH_10,26,25,2,0,49,15,20,4.0
PROD000934,WH_18,93,42,10,0,125,28,15,4.4
PROD000934,WH_12,70,39,3,0,106,24,8,3.1
PROD000934,WH_03,87,45,9,0,123,27,20,3.0
PROD000935,WH_14,85,47,10,0,122,27,11,3.4
PROD000935,WH_18,85,25,3,0,107,27,14,2.9
PROD000935,WH_05,16,1,1,0,16,13,2,4.7
PROD000935,WH_17,29,38,6,0,61,15,14,3.4
PROD000936,WH_03,29,50,11,0,68,15,19,2.6
PROD000936,WH_13,97,44,39,0,102,29,4,4.8
PROD000936,WH_15,98,29,17,0,110,29,10,2.7
PROD000937,WH_07,38,34,2,0,70,17,18,3.3
PROD000937,WH_09,71,17,4,0,84,24,12,3.2
PROD000937,WH_16,99,18,2,0,115,29,17,3.8
PROD000937,WH_17,83,22,9,0,96,26,6,3.4
PROD000937,WH_06,85,41,5,0,121,27,10,4.7
PROD000938,WH_03,99,21,3,1,116,29,8,3.2
PROD000938,WH_10,74,37,2,0,109,24,7,4.1
PROD000938,WH_04,15,14,3,0,26,13,5,3.0
PROD000938,WH_08,62,45,6,0,101,22,9,3.0
PROD000938,WH_19,58,2,1,0,59,21,2,2.7
PROD000939,WH_13,91,9,7,0,93,28,13,3.0
PROD000939,WH_08,56,23,2,0,77,21,12,4.6
PROD000939,WH_07,85,40,1,0,124,27,14,3.6
PROD000940,WH_01,74,3,1,0,76,24,11,3.3
PROD000940,WH_09,99,15,0,0,114,29,10,2.7
PROD000940,WH_17,29,28,7,0,50,15,18,4.2
PROD000940,WH_16,19,22,6,0,35,13,20,3.3
PROD000941,WH_06,91,25,2,0,114,28,19,4.6
PROD000941,WH_17,69,26,5,0,90,23,20,4.8
PROD000941,WH_07,46,10,4,0,52,19,2,4.7
PROD000942,WH_19,65,29,4,0,90,23,20,3.6
PROD000942,WH_12,73,63,12,0,124,24,15,3.5
PROD000942,WH_05,50,23,7,0,66,20,17,3.6
PROD000942,WH_04,37,18,13,0,42,17,7,3.0
PROD000943,WH_03,420,268,228,5,455,94,10,4.1
PROD000943,WH_07,86,44,23,1,106,27,8,3.3
PROD000943,WH_16,190,104,61,0,233,48,5,3.8
PROD000943,WH_15,469,331,273,4,523,103,6,4.0
PROD000943,WH_17,352,194,160,5,381,80,20,3.3
PROD000944,WH_19,94,47,1,0,140,28,2,2.5
PROD000944,WH_02,85,40,0,0,125,27,3,2.9
PROD000944,WH_06,80,30,11,0,99,26,19,3.6
PROD000945,WH_14,84,29,1,0,112,26,13,3.6
PROD000945,WH_09,106,43,8,0,141,31,8,4.9
PROD000945,WH_01,129,56,29,0,156,35,18,2.7
PROD000945,WH_18,67,38,14,0,91,23,3,4.7
PROD000946,WH_11,32,25,0,0,57,16,6,4.8
PROD000946,WH_06,46,12,8,2,48,19,11,4.5
PROD000946,WH_03,25,7,1,0,31,15,13,3.3
PROD000946,WH_07,99,36,12,0,123,29,11,3.7
PROD000947,WH_11,38,40,3,0,75,17,8,2.9
PROD000947,WH_19,109,63,12,0,160,31,15,2.9
PROD000947,WH_03,48,26,1,0,73,19,18,3.7
PROD000948,WH_01,76,49,37,1,87,25,12,2.5
PROD000948,WH_07,106,50,12,0,144,31,16,3.4
PROD000948,WH_04,23,33,8,0,48,14,11,3.8
PROD000948,WH_12,88,71,20,0,139,27,17,4.9
PROD000949,WH_05,13,35,1,0,47,12,18,4.9
PROD000949,WH_18,83,10,3,0,90,26,14,3.3
PROD000949,WH_17,52,19,1,0,70,20,11,3.8
PROD000949,WH_20,25,41,8,0,58,15,8,3.2
PROD000950,WH_16,83,63,37,1,108,26,15,3.4
PROD000950,WH_12,77,69,21,0,125,25,18,3.9
PROD000950,WH_15,53,30,24,0,59,20,6,3.6
PROD000950,WH_20,84,44,18,1,109,26,8,4.6
PROD000950,WH_11,63,20,14,0,69,22,3,4.4
PROD000951,WH_18,82,42,20,0,104,26,4,3.8
PROD000951,WH_03,66,17,13,0,70,23,14,5.0
PROD000951,WH_13,36,16,7,0,45,17,16,4.9
PROD000952,WH_03,46,35,0,0,81,19,18,3.6
PROD000952,WH_20,50,41,0,0,91,20,20,3.7
PROD000952,WH_10,77,12,1,0,88,25,19,2.6
PROD000952,WH_16,39,14,0,0,53,17,13,3.3
PROD000953,WH_02,47,10,4,0,53,19,12,3.4
PROD000953,WH_13,52,23,0,0,75,20,18,3.5
PROD000953,WH_15,93,20,1,0,112,28,9,3.6
PROD000953,WH_12,32,2,1,0,33,16,18,3.7
PROD000953,WH_07,78,67,17,0,128,25,13,4.8
PROD000954,WH_20,101,21,9,0,113,30,7,4.2
PROD000954,WH_10,32,21,2,0,51,16,6,2.7
PROD000954,WH_03,17,16,1,0,32,13,16,3.9
PROD000954,WH_04,66,19,8,0,77,23,3,4.7
PROD000954,WH_13,19,7,0,0,26,13,11,4.6
PROD000955,WH_13,98,44,10,0,132,29,11,3.3
PROD000955,WH_10,83,34,5,0,112,26,3,3.1
PROD000955,WH_08,116,60,29,0,147,33,20,3.4
PROD000956,WH_04,169,76,53,2,190,43,7,5.0
PROD000956,WH_06,84,12,3,0,93,26,8,4.5
PROD000956,WH_12,205,84,77,1,211,51,8,2.7
PROD000956,WH_15,90,41,30,0,101,28,20,2.5
PROD000956,WH_10,243,157,136,5,259,58,7,3.6
PROD000957,WH_03,116,46,18,1,143,33,12,4.8
PROD000957,WH_11,17,42,2,1,56,13,6,4.8
PROD000957,WH_08,87,26,2,0,111,27,4,3.8
PROD000957,WH_17,90,49,10,0,129,28,11,4.7
PROD000958,WH_05,43,3,3,0,43,18,6,3.5
PROD000958,WH_01,27,51,4,0,74,15,6,3.0
PROD000958,WH_17,49,50,2,0,97,19,12,4.0
PROD000958,WH_04,75,40,1,0,114,25,11,2.8
PROD000958,WH_11,84,4,2,0,86,26,7,3.4
PROD000959,WH_08,100,33,4,0,129,30,16,4.8
PROD000959,WH_16,95,10,5,0,100,29,8,4.8
PROD000959,WH_04,26,30,1,0,55,15,5,2.7
PROD000959,WH_09,67,49,12,0,104,23,15,4.9
PROD000960,WH_12,96,13,7,0,102,29,13,3.1
PROD000960,WH_02,61,27,4,0,84,22,15,3.1
PROD000960,WH_11,165,100,54,0,211,43,16,3.1
PROD000960,WH_14,132,54,37,0,149,36,9,2.6
PROD000961,WH_09,63,22,7,0,78,22,9,4.2
PROD000961,WH_05,63,42,1,0,104,22,10,2.7
PROD000961,WH_08,92,29,2,0,119,28,11,3.4
PROD000962,WH_07,114,49,26,0,137,32,3,4.4
PROD000962,WH_16,80,50,12,0,118,26,7,3.8
PROD000962,WH_10,89,47,6,0,130,27,8,3.6
PROD000963,WH_20,105,19,12,0,112,31,8,3.0
PROD000963,WH_07,49,59,13,0,95,19,15,3.0
PROD000963,WH_15,59,31,21,0,69,21,4,4.1
PROD000963,WH_14,54,10,8,0,56,20,12,4.0
PROD000963,WH_03,89,21,3,0,107,27,9,4.2
PROD000964,WH_05,16,11,2,0,25,13,17,3.9
PROD000964,WH_12,20,45,4,0,61,14,17,3.7
PROD000964,WH_15,95,22,0,0,117,29,6,2.6
PROD000964,WH_01,34,24,2,0,56,16,17,4.3
PROD000965,WH_06,52,31,1,0,82,20,20,3.7
PROD000965,WH_15,74,32,17,0,89,24,6,4.3
PROD000965,WH_09,90,42,1,0,131,28,15,3.5
PROD000966,WH_03,41,47,6,0,82,18,5,4.8
PROD000966,WH_15,46,15,1,0,60,19,7,3.3
PROD000966,WH_19,15,26,2,0,39,13,6,4.5
PROD000967,WH_16,78,14,2,0,90,25,10,4.0
PROD000967,WH_04,47,27,4,0,70,19,9,3.8
PROD000967,WH_20,57,15,2,0,70,21,17,4.0
PROD000967,WH_07,20,30,2,0,48,14,8,4.5
PROD000968,WH_10,95,3,2,0,96,29,15,3.6
PROD000968,WH_11,98,9,4,0,103,29,14,4.9
PROD000968,WH_16,66,4,3,0,67,23,5,4.6
PROD000969,WH_19,96,11,3,0,104,29,17,2.6
PROD000969,WH_17,63,41,14,0,90,22,19,3.2
PROD000969,WH_20,78,55,6,0,127,25,14,4.1
PROD000969,WH_10,89,41,6,0,124,27,13,4.4
PROD000969,WH_08,25,29,2,0,52,15,3,4.6
PROD000970,WH_15,48,47,4,0,91,19,19,4.7
PROD000970,WH_20,11,9,1,0,19,12,11,3.0
PROD000970,WH_04,23,36,1,0,58,14,11,4.4
PROD000970,WH_03,49,4,4,0,49,19,2,2.5
PROD000971,WH_02,48,10,2,0,56,19,16,3.3
PROD000971,WH_09,27,36,6,0,57,15,11,3.1
PROD000971,WH_15,89,44,4,0,129,27,10,4.2
PROD000972,WH_09,97,30,5,0,122,29,12,4.5
PROD000972,WH_13,30,33,3,0,60,16,18,3.4
PROD000972,WH_10,85,46,1,0,130,27,2,3.7
PROD000972,WH_01,26,24,7,0,43,15,3,2.6
PROD000973,WH_20,44,48,17,0,75,18,12,2.7
PROD000973,WH_10,44,30,4,0,70,18,6,4.2
PROD000973,WH_19,89,47,11,0,125,27,19,2.6
PROD000974,WH_07,100,19,3,0,116,30,13,3.9
PROD000974,WH_14,103,53,5,0,151,30,15,4.7
PROD000974,WH_05,13,7,2,0,18,12,15,3.0
PROD000974,WH_10,68,44,1,0,111,23,11,3.4
PROD000974,WH_17,60,3,0,0,63,22,11,3.8
PROD000975,WH_18,24,30,1,0,53,14,17,4.3
PROD000975,WH_10,58,5,4,0,59,21,8,3.7
PROD000975,WH_20,96,19,2,0,113,29,6,4.9
PROD000976,WH_13,86,16,3,0,99,27,20,4.8
PROD000976,WH_19,38,44,15,0,67,17,9,2.5
PROD000976,WH_05,76,35,5,0,106,25,9,4.6
PROD000976,WH_09,99,45,2,0,142,29,11,4.6
PROD000976,WH_06,60,59,13,0,106,22,3,4.3
PROD000977,WH_14,70,45,0,0,115,24,6,3.2
PROD000977,WH_04,79,19,1,0,97,25,20,4.8
PROD000977,WH_09,41,13,0,0,54,18,6,3.0
PROD000977,WH_05,85,34,2,0,117,27,3,2.9
PROD000977,WH_08,50,29,2,0,77,20,16,4.5
PROD000978,WH_14,30,25,7,1,47,16,14,4.5
PROD000978,WH_04,72,43,5,0,110,24,17,3.6
PROD000978,WH_06,82,40,3,0,119,26,14,4.1
PROD000978,WH_19,60,11,2,0,69,22,2,3.0
PROD000979,WH_06,66,21,2,0,85,23,2,3.1
PROD000979,WH_04,73,31,8,0,96,24,15,3.3
PROD000979,WH_14,83,14,5,0,92,26,13,4.7
PROD000979,WH_19,32,12,6,0,38,16,4,3.9
PROD000979,WH_08,52,47,4,0,95,20,20,4.9
PROD000980,WH_17,82,19,23,0,78,26,16,4.0
PROD000980,WH_09,53,25,6,0,72,20,19,2.6
PROD000980,WH_02,102,40,2,0,140,30,10,4.7
PROD000981,WH_11,99,32,2,0,129,29,5,5.0
PROD000981,WH_03,35,52,5,0,82,17,3,3.5
PROD000981,WH_19,62,55,7,0,110,22,15,3.5
PROD000981,WH_17,24,40,0,0,64,14,11,3.9
PROD000982,WH_12,109,65,20,0,154,31,15,2.7
PROD000982,WH_04,114,32,13,0,133,32,18,2.8
PROD000982,WH_10,54,44,1,0,97,20,4,2.7
PROD000982,WH_20,84,38,5,0,117,26,5,3.3
PROD000983,WH_11,62,15,7,0,70,22,6,3.9
PROD000983,WH_14,18,24,2,0,40,13,15,4.1
PROD000983,WH_08,85,7,2,0,90,27,13,3.2
PROD000983,WH_17,26,8,2,0,32,15,13,4.8
PROD000983,WH_18,50,1,0,0,51,20,5,3.7
PROD000984,WH_09,96,45,1,0,140,29,12,4.4
PROD000984,WH_18,39,2,2,0,39,17,15,2.8
PROD000984,WH_11,29,37,3,0,63,15,20,3.3
PROD000984,WH_10,93,46,2,0,137,28,14,4.6
PROD000984,WH_03,46,29,4,0,71,19,19,3.3
PROD000985,WH_03,89,10,2,0,97,27,18,4.7
PROD000985,WH_08,48,56,6,0,98,19,9,4.8
PROD000985,WH_02,30,28,6,0,52,16,9,2.8
PROD000985,WH_09,29,17,5,0,41,15,12,3.5
PROD000985,WH_19,84,20,2,1,101,26,10,5.0
PROD000986,WH_06,63,20,1,0,82,22,7,3.1
PROD000986,WH_04,65,39,9,0,95,23,11,4.3
PROD000986,WH_05,64,5,0,0,69,22,8,3.5
PROD000987,WH_09,17,23,2,0,38,13,14,2.8
PROD000987,WH_12,97,60,12,1,144,29,14,3.0
PROD000987,WH_02,112,46,11,0,147,32,6,2.8
PROD000988,WH_15,67,29,8,0,88,23,9,4.4
PROD000988,WH_20,41,3,1,0,43,18,20,3.6
PROD000988,WH_12,22,22,4,0,40,14,16,4.7
PROD000989,WH_01,34,46,8,0,72,16,16,3.4
PROD000989,WH_16,102,50,2,0,150,30,20,3.7
PROD000989,WH_12,79,65,20,0,124,25,17,3.9
PROD000990,WH_09,99,4,1,0,102,29,10,4.2
PROD000990,WH_08,101,53,4,0,150,30,7,4.0
PROD000990,WH_10,76,7,3,0,80,25,19,4.8
PROD000990,WH_06,60,31,5,0,86,22,4,3.1
PROD000990,WH_20,95,28,1,0,122,29,20,3.9
PROD000991,WH_01,92,30,1,0,121,28,6,2.6
PROD000991,WH_06,16,43,1,0,58,13,15,3.4
PROD000991,WH_10,69,27,0,0,96,23,2,3.1
PROD000992,WH_15,55,24,5,0,74,21,13,5.0
PROD000992,WH_05,24,29,2,0,51,14,14,3.8
PROD000992,WH_12,34,48,0,0,82,16,11,4.5
PROD000992,WH_19,33,30,5,0,58,16,5,3.6
PROD000993,WH_05,23,3,2,0,24,14,8,4.9
PROD000993,WH_15,35,33,11,0,57,17,2,4.5
PROD000993,WH_14,76,21,1,0,96,25,20,4.4
PROD000993,WH_02,29,31,4,0,56,15,16,4.2
PROD000993,WH_18,63,11,8,0,66,22,20,4.7
PROD000994,WH_06,13,30,1,0,42,12,9,3.0
PROD000994,WH_13,66,22,1,0,87,23,5,3.5
PROD000994,WH_19,97,53,4,0,146,29,11,3.2
PROD000994,WH_18,26,2,0,0,28,15,13,3.7
PROD000994,WH_16,32,13,1,0,44,16,13,4.9
PROD000995,WH_04,68,34,2,0,100,23,9,3.5
PROD000995,WH_10,48,33,4,0,77,19,3,5.0
PROD000995,WH_19,49,4,0,0,53,19,9,3.9
PROD000995,WH_11,31,33,7,0,57,16,10,3.2
PROD000996,WH_15,219,140,96,0,263,53,6,3.0
PROD000996,WH_01,288,119,107,2,298,67,15,3.9
PROD000996,WH_09,242,160,127,2,273,58,3,3.9
PROD000996,WH_03,66,15,12,0,69,23,5,4.6
PROD000997,WH_09,40,22,2,0,60,18,20,3.2
PROD000997,WH_08,44,12,4,0,52,18,17,3.3
PROD000997,WH_20,36,27,0,0,63,17,7,4.1
PROD000997,WH_04,36,66,14,0,88,17,19,4.6
PROD000997,WH_12,98,31,5,0,124,29,19,3.2
PROD000998,WH_06,159,103,43,0,219,41,20,3.5
PROD000998,WH_16,119,53,24,0,148,33,7,2.7
PROD000998,WH_20,27,51,4,0,74,15,14,3.7
PROD000998,WH_11,209,154,122,0,241,51,6,4.6
PROD000999,WH_17,49,34,0,0,83,19,12,3.9
PROD000999,WH_03,48,15,7,0,56,19,14,3.8
PROD000999,WH_11,80,51,3,0,128,26,14,4.2
PROD001000,WH_09,81,18,5,0,94,26,16,4.3
PROD001000,WH_10,49,23,2,0,70,19,3,3.9
PROD001000,WH_13,66,32,1,0,97,23,11,4.5
PROD001000,WH_03,24,50,4,0,70,14,4,2.8
PROD001001,WH_16,33,10,2,0,41,16,13,3.3
PROD001001,WH_03,97,32,3,0,126,29,18,3.8
PROD001001,WH_17,48,29,5,0,72,19,5,3.1
PROD001001,WH_08,20,24,6,0,38,14,14,3.0
PROD001002,WH_16,71,31,2,1,99,24,2,4.5
PROD001002,WH_20,82,34,0,0,116,26,3,4.0
PROD001002,WH_03,50,34,1,0,83,20,6,4.2
PROD001002,WH_11,17,34,1,0,50,13,19,3.2
PROD001003,WH_16,77,46,15,0,108,25,9,2.7
PROD001003,WH_10,47,42,1,0,88,19,4,2.6
PROD001003,WH_18,22,12,6,0,28,14,10,2.8
PROD001004,WH_20,35,40,2,0,73,17,4,3.0
PROD001004,WH_08,82,51,16,0,117,26,2,4.4
PROD001004,WH_14,77,34,1,0,110,25,11,3.0
PROD001005,WH_09,45,45,1,0,89,19,18,4.5
PROD001005,WH_13,24,1,1,0,24,14,12,5.0
PROD001005,WH_12,41,33,2,0,72,18,11,4.2
PROD001005,WH_18,80,13,2,0,91,26,17,2.8
PROD001005,WH_17,48,32,2,0,78,19,14,3.6
PROD001006,WH_19,62,35,0,0,97,22,10,4.7
PROD001006,WH_13,23,27,7,0,43,14,12,3.9
PROD001006,WH_15,71,45,0,0,116,24,7,2.7
PROD001006,WH_01,45,17,10,0,52,19,11,3.5
PROD001006,WH_17,18,40,6,0,52,13,20,3.1
PROD001007,WH_02,43,6,0,0,49,18,4,2.8
PROD001007,WH_18,70,6,0,0,76,24,16,4.1
PROD001007,WH_11,27,14,2,0,39,15,17,4.0
PROD001007,WH_17,61,26,4,0,83,22,20,3.8
PROD001008,WH_14,72,29,1,0,100,24,11,3.5
PROD001008,WH_02,76,3,0,0,79,25,14,4.9
PROD001008,WH_09,14,24,1,0,37,12,8,4.8
PROD001008,WH_01,49,22,4,1,66,19,4,4.0
PROD001008,WH_15,51,50,5,0,96,20,14,4.3
PROD001009,WH_11,59,18,4,0,73,21,15,4.7
PROD001009,WH_18,91,47,2,0,136,28,20,3.3
